dex_no,name_en,generation,forms,category,height_m,weight_kg,hatch_time,name_fr,name_es,name_de,name_it,has_gender,female_percent,male_percent,is_breedable,catch_rate,leveling_rate,pokedex_colour,base_friendship,base_hp,base_atk,base_def,base_spatk,base_spdef,base_speed,base_experience_yield,egg_group_0,egg_group_1,type_0,type_1,ev_yield_hp,ev_yield_attack,ev_yield_defense,ev_yield_special_attack,ev_yield_special_defense,ev_yield_speed,description_violet,ability_0,ability_1,hidden_ability,is_legendary,is_mythical,is_part_of_evolution,stage,evolution_level,bulbapedia_link
904,Overqwil,8,1,Pin Cluster Pokemon,2.5,60.5,20,Qwilpik,Overqwil,Myriador,Overqwil,TRUE,50,50,TRUE,45,Medium Fast,Black,50,85,115,95,65,65,85,179,Water 2,,Dark,Poison,0,2,0,0,0,0,"It's ferocious and has a short temper. The ends of its spikes are barbed, and they can't be easily removed once they've punctured something.",Poison Point,Swift Swim,Intimidate,FALSE,FALSE,TRUE,stage 1,,https://bulbapedia.bulbagarden.net/wiki/Overqwil_(Pok%C3%A9mon)
905,Enamorus (Incarnate Forme),8,2,Love-Hate Pokemon,1.6,48,20,Amovenus,Enamorus,Cupidos,Enamorus,TRUE,100,0,FALSE,3,Slow,Pink,50,74,115,70,135,80,106,116,No Eggs Discovered,,Fairy,Flying,0,0,0,3,0,0,,Cute Charm,,Contrary,TRUE,FALSE,FALSE,basic,,https://bulbapedia.bulbagarden.net/wiki/Enamorus_(Pok%C3%A9mon)
906,Sprigatito,9,1,Grass Cat Pokemon,0.4,4.1,20,Poussacha,Sprigatito,Felori,Sprigatito,TRUE,12.5,87.5,TRUE,45,Medium Slow,Green,50,40,61,54,45,45,65,62,Field,Grass,Grass,,0,0,0,0,0,1,The sweet scent its body gives off mesmerizes those around it. The scent grows stronger when this Pokemon is in the sun.,Overgrow,,Protean,FALSE,FALSE,TRUE,basic,16,https://bulbapedia.bulbagarden.net/wiki/Sprigatito_(Pok%C3%A9mon)
907,Floragato,9,1,Grass Cat Pokemon,0.9,12.2,20,Matourgeon,Floragato,Feliospa,Floragato,TRUE,12.5,87.5,TRUE,45,Medium Slow,Green,50,61,80,63,60,63,83,144,Field,Grass,Grass,,0,0,0,0,0,2,"The hardness of Floragato's fur depends on the Pokemon's mood. When Floragato is prepared to battle, its fur becomes pointed and needle sharp.",Overgrow,,Protean,FALSE,FALSE,TRUE,stage 1,36,https://bulbapedia.bulbagarden.net/wiki/Floragato_(Pok%C3%A9mon)
908,Meowscarada,9,1,Magician Pokemon,1.5,31.2,20,Miascarade,Meowscarada,Maskagato,Meowscarada,TRUE,12.5,87.5,TRUE,45,Medium Slow,Green,50,76,110,70,81,70,123,265,Field,Grass,Grass,Dark,0,0,0,0,0,3,"With skillful misdirection, it rigs foes with pollen-packed flower bombs. Meowscarada sets off the bombs before its foes realize what's going on.",Overgrow,,Protean,FALSE,FALSE,TRUE,stage 2,,https://bulbapedia.bulbagarden.net/wiki/Meowscarada_(Pok%C3%A9mon)
909,Fuecoco,9,1,Fire Croc Pokemon,0.4,9.8,20,Chochodile,Fuecoco,Krokel,Fuecoco,TRUE,12.5,87.5,TRUE,45,Medium Slow,Red,50,67,45,59,63,40,36,62,Field,,Fire,,1,0,0,0,0,0,"Its flame sac is small, so energy is always leaking out. This energy is released from the dent atop Fuecoco's head and flickers to and fro.",Blaze,,Unaware,FALSE,FALSE,TRUE,basic,16,https://bulbapedia.bulbagarden.net/wiki/Fuecoco_(Pok%C3%A9mon)
910,Crocalor,9,1,Fire Croc Pokemon,1,30.7,20,Crocogril,Crocalor,Lokroko,Crocalor,TRUE,12.5,87.5,TRUE,45,Medium Slow,Red,50,81,55,78,90,58,49,144,Field,,Fire,,0,0,0,2,0,0,The valve in Crocalor's flame sac is closely connected to its vocal cords. This Pokemon utters a guttural cry as it spews flames every which way.,Blaze,,Unaware,FALSE,FALSE,TRUE,stage 1,36,https://bulbapedia.bulbagarden.net/wiki/Crocalor_(Pok%C3%A9mon)
911,Skeledirge,9,1,Singer Pokemon,1.6,326.5,20,Flâmigator,Skeledirge,Skelokrok,Skeledirge,TRUE,12.5,87.5,TRUE,45,Medium Slow,Red,50,104,75,100,110,75,66,265,Field,,Fire,Ghost,0,0,0,3,0,0,"Skeledirge's gentle singing soothes the souls of all that hear it. It burns its enemies to a crisp with flames of over5,400 degrees Fahrenheit.",Blaze,,Unaware,FALSE,FALSE,TRUE,stage 2,,https://bulbapedia.bulbagarden.net/wiki/Skeledirge_(Pok%C3%A9mon)
912,Quaxly,9,1,Duckling Pokemon,0.5,6.1,20,Coiffeton,Quaxly,Kwaks,Quaxly,TRUE,12.5,87.5,TRUE,45,Medium Slow,Blue,50,55,65,45,50,45,50,62,Flying,Water 1,Water,,0,1,0,0,0,0,Its strong legs let it easily swim around in even fast-flowing rivers. It likes to keep things tidy and is prone to overthinking things.,Torrent,,Moxie,FALSE,FALSE,TRUE,basic,16,https://bulbapedia.bulbagarden.net/wiki/Quaxly_(Pok%C3%A9mon)
913,Quaxwell,9,1,Practicing Pokemon,1.2,21.5,20,Canarbello,Quaxwell,Fuentente,Quaxwell,TRUE,12.5,87.5,TRUE,45,Medium Slow,Blue,50,70,85,65,65,60,65,144,Flying,Water 1,Water,,0,2,0,0,0,0,The hardworking Quaxwell observes people and Pokemon from various regions and incorporates their movements into its own dance routines.,Torrent,,Moxie,FALSE,FALSE,TRUE,stage 1,36,https://bulbapedia.bulbagarden.net/wiki/Quaxwell_(Pok%C3%A9mon)
914,Quaquaval,9,1,Dancer Pokemon,1.8,61.9,20,Palmaval,Quaquaval,Bailonda,Quaquaval,TRUE,12.5,87.5,TRUE,45,Medium Slow,Blue,50,85,120,80,85,75,85,265,Flying,Water 1,Water,Fighting,0,3,0,0,0,0,"Dancing in ways that evoke far-away places, this Pokemon mesmerizes all that see it. Flourishes of its decorative water feathers slice into its foes.",Torrent,,Moxie,FALSE,FALSE,TRUE,stage 2,,https://bulbapedia.bulbagarden.net/wiki/Quaquaval_(Pok%C3%A9mon)
915,Lechonk,9,1,Hog Pokemon,0.5,10.2,15,Gourmelet,Lechonk,Ferkuli,Lechonk,TRUE,50,50,TRUE,255,Medium Fast,Gray,50,54,45,40,35,45,35,51,Field,,Normal,,1,0,0,0,0,0,This Pokemon spurns all but the finest of foods. Its body gives off an herblike scent that bug Pokemon detest.,Aroma Veil,Gluttony,Thick Fat,FALSE,FALSE,TRUE,basic,18,https://bulbapedia.bulbagarden.net/wiki/Lechonk_(Pok%C3%A9mon)
916,Oinkologne (Male),9,2,Hog Pokemon,1,120,15,Fragroin,Oinkologne,Fragrunz,Oinkologne,TRUE,50,50,TRUE,100,Medium Fast,Gray,50,110,100,75,59,80,65,171,Field,,Normal,,2,0,0,0,0,0,"It entrances female Pokemon with the sweet, alluring scent that wafts from all over its body.",Lingering Aroma,Gluttony,Thick Fat,FALSE,FALSE,TRUE,stage 1,,https://bulbapedia.bulbagarden.net/wiki/Oinkologne_(Pok%C3%A9mon)
917,Tarountula,9,1,String Ball Pokemon,0.3,4,15,Tissenboule,Tarountula,Tarundel,Tarountula,TRUE,50,50,TRUE,255,Erratic,White,50,35,41,45,29,40,20,42,Bug,,Bug,,0,0,1,0,0,0,The thread it secretes from its rear is as strong as wire. The secret behind the thread's strength is the topic of ongoing research.,Insomnia,,Stakeout,FALSE,FALSE,TRUE,basic,15,https://bulbapedia.bulbagarden.net/wiki/Tarountula_(Pok%C3%A9mon)
918,Spidops,9,1,Trap Pokemon,1,16.5,15,Filentrappe,Spidops,Spinsidias,Spidops,TRUE,50,50,TRUE,120,Erratic,Green,50,60,79,92,52,86,35,141,Bug,,Bug,,0,0,2,0,0,0,"Spidops covers its territory in tough, sticky threads to set up traps for intruders.",Insomnia,,Stakeout,FALSE,FALSE,TRUE,stage 1,,https://bulbapedia.bulbagarden.net/wiki/Spidops_(Pok%C3%A9mon)
919,Nymble,9,1,Grasshopper Pokemon,0.2,1,20,Lilliterelle,Nymble,Micrick,Nymble,TRUE,50,50,TRUE,190,Medium Fast,Gray,20,33,46,40,21,25,45,42,Bug,,Bug,,0,1,0,0,0,0,It's highly skilled at a fighting style in which it uses its jumping capabilities to dodge incoming attacks while also dealing damage to opponents.,Swarm,,Tinted Lens,FALSE,FALSE,TRUE,basic,24,https://bulbapedia.bulbagarden.net/wiki/Nymble_(Pok%C3%A9mon)
920,Lokix,9,1,Grasshopper Pokemon,1,17.5,20,Gambex,Lokix,Lextremo,Lokix,TRUE,50,50,TRUE,30,Medium Fast,Gray,0,71,102,78,52,55,92,158,Bug,,Bug,Dark,0,2,0,0,0,0,"It uses its normally folded third set of legs when in Showdown Mode. This places a huge burden on its body, so it can't stay in this mode for long.",Swarm,,Tinted Lens,FALSE,FALSE,TRUE,stage 1,,https://bulbapedia.bulbagarden.net/wiki/Lokix_(Pok%C3%A9mon)
921,Pawmi,9,1,Mouse Pokemon,0.3,2.5,15,Pohm,Pawmi,Pamo,Pawmi,TRUE,50,50,TRUE,190,Medium Fast,Yellow,50,45,50,20,40,25,60,48,Field,,Electric,,0,0,0,0,0,1,The pads of its paws are electricity-discharging organs. Pawmi fires electricity from its forepaws while standing unsteadily on its hind legs.,Static,Natural Cure,Iron Fist,FALSE,FALSE,TRUE,basic,18,https://bulbapedia.bulbagarden.net/wiki/Pawmi_(Pok%C3%A9mon)
922,Pawmo,9,1,Mouse Pokemon,0.4,6.5,15,Pohmotte,Pawmo,Pamamo,Pawmo,TRUE,50,50,TRUE,80,Medium Fast,Yellow,50,60,75,40,50,40,85,123,Field,,Electric,Fighting,0,0,0,0,0,2,Pawmo uses a unique fighting technique in which it uses its forepaws to strike foes and zap them with electricity from its paw pads simultaneously.,Volt Absorb,Natural Cure,Iron Fist,FALSE,FALSE,TRUE,stage 1,,https://bulbapedia.bulbagarden.net/wiki/Pawmo_(Pok%C3%A9mon)
923,Pawmot,9,1,Hands-On Pokemon,0.9,41,15,Pohmarmotte,Pawmot,Pamomamo,Pawmot,TRUE,50,50,TRUE,45,Medium Fast,Yellow,50,70,115,70,70,60,105,245,Field,,Electric,Fighting,0,3,0,0,0,0,Pawmot's fluffy fur acts as a battery. It can store the same amount of electricity as an electric car.,Volt Absorb,Natural Cure,Iron Fist,FALSE,FALSE,TRUE,stage 2,,https://bulbapedia.bulbagarden.net/wiki/Pawmot_(Pok%C3%A9mon)
924,Tandemaus,9,1,Couple Pokemon,0.3,1.8,10,Compagnol,Tandemaus,Zwieps,Tandemaus,FALSE,0,0,TRUE,150,Fast,White,50,50,50,45,40,45,75,61,Field,Fairy,Normal,,0,0,0,0,0,1,The pair sticks together no matter what. They split any food they find exactly in half and then eat it together.,Run Away,Pickup,Own Tempo,FALSE,FALSE,TRUE,basic,25,https://bulbapedia.bulbagarden.net/wiki/Tandemaus_(Pok%C3%A9mon)
925,Maushold (Family of Three),9,2,Family Pokemon,0.3,2.8,10,Famignol,Maushold,Famieps (Dreierfamilie),Maushold,FALSE,0,0,TRUE,75,Fast,White,50,74,75,70,65,75,111,165,Field,Fairy,Normal,,0,0,0,0,0,2,"The larger pair protects the little ones during battles. When facing strong opponents, the whole group will join the fight.",Friend Guard,Cheek Pouch,Technician,FALSE,FALSE,TRUE,stage 1,,https://bulbapedia.bulbagarden.net/wiki/Maushold_(Pok%C3%A9mon)
926,Fidough,9,1,Puppy Pokemon,0.3,10.9,20,Pâtachiot,Fidough,Hefel,Fidough,TRUE,50,50,TRUE,190,Medium Slow,Yellow,50,37,55,70,30,55,65,62,Field,Mineral,Fairy,,0,0,0,0,0,1,"The yeast in Fidough's breath is useful for cooking, so this Pokemon has been protected by people since long ago.",Own Tempo,,Klutz,FALSE,FALSE,TRUE,basic,26,https://bulbapedia.bulbagarden.net/wiki/Fidough_(Pok%C3%A9mon)
927,Dachsbun,9,1,Dog Pokemon,0.5,14.9,20,Briochien,Dachsbun,Backel,Dachsbun,TRUE,50,50,TRUE,90,Medium Slow,Brown,50,57,80,115,50,80,95,167,Field,Mineral,Fairy,,0,0,0,0,0,2,"The surface of this Pokemon's skin hardens when exposed to intense heat, and its body has an appetizing aroma.",Well-Baked Body,,Aroma Veil,FALSE,FALSE,TRUE,stage 1,,https://bulbapedia.bulbagarden.net/wiki/Dachsbun_(Pok%C3%A9mon)
928,Smoliv,9,1,Olive Pokemon,0.3,6.5,20,Olivini,Smoliv,Olini,Smoliv,TRUE,50,50,TRUE,255,Medium Slow,Green,50,41,35,45,58,51,30,52,Grass,,Grass,Normal,0,0,0,1,0,0,"This Pokemon converts nutrients into oil, which it stores in the fruit on its head. It can easily go a whole week without eating or drinking.",Early Bird,,Harvest,FALSE,FALSE,TRUE,basic,25,https://bulbapedia.bulbagarden.net/wiki/Smoliv_(Pok%C3%A9mon)
929,Dolliv,9,1,Olive Pokemon,0.6,11.9,20,Olivado,Dolliv,Olivinio,Dolliv,TRUE,50,50,TRUE,120,Medium Slow,Green,50,52,53,60,78,78,33,124,Grass,,Grass,Normal,0,0,0,2,0,0,"It basks in the sun to its heart's content until the fruits on its head ripen. After that, Dolliv departs from human settlements and goes on a journey.",Early Bird,,Harvest,FALSE,FALSE,TRUE,stage 1,35,https://bulbapedia.bulbagarden.net/wiki/Dolliv_(Pok%C3%A9mon)
930,Arboliva,9,1,Olive Pokemon,1.4,48.2,20,Arboliva,Arboliva,Olithena,Arboliva,TRUE,50,50,TRUE,45,Medium Slow,Green,50,78,69,90,125,109,39,255,Grass,,Grass,Normal,0,0,0,3,0,0,"This Pokemon drives back enemies by launching its rich, aromatic oil at them with enough force to smash a boulder.",Seed Sower,,Harvest,FALSE,FALSE,TRUE,stage 2,,https://bulbapedia.bulbagarden.net/wiki/Arboliva_(Pok%C3%A9mon)
931,Squawkabilly (Green Plumage),9,4,Parrot Pokemon,0.6,2.4,15,Tapatoès,Squawkabilly,Krawalloro,Squawkabilly,TRUE,50,50,TRUE,190,Erratic,Green,50,82,96,51,45,51,92,146,Flying,,Normal,Flying,0,1,0,0,0,0,"Green-feathered flocks hold the most sway. When they're out searching for food in the mornings and evenings, it gets very noisy.",Intimidate,Hustle,Guts,FALSE,FALSE,FALSE,basic,,https://bulbapedia.bulbagarden.net/wiki/Squawkabilly_(Pok%C3%A9mon)
932,Nacli,9,1,Rock Salt Pokemon,0.4,16,20,Selutin,Nacli,Geosali,Nacli,TRUE,50,50,TRUE,255,Medium Slow,Brown,50,55,55,75,35,35,25,56,Mineral,,Rock,,0,0,1,0,0,0,"The ground scrapes its body as it travels, causing it to leave salt behind. Salt is constantly being created and replenished inside Nacli's body.",Purifying Salt,Sturdy,Clear Body,FALSE,FALSE,TRUE,basic,24,https://bulbapedia.bulbagarden.net/wiki/Nacli_(Pok%C3%A9mon)
933,Naclstack,9,1,Rock Salt Pokemon,0.6,105,20,Amassel,Naclstack,Sedisal,Naclstack,TRUE,50,50,TRUE,120,Medium Slow,Brown,50,60,60,100,35,65,35,124,Mineral,,Rock,,0,0,2,0,0,0,It compresses rock salt inside its body and shoots out hardened salt pellets with enough force to perforate an iron sheet.,Purifying Salt,Sturdy,Clear Body,FALSE,FALSE,TRUE,stage 1,38,https://bulbapedia.bulbagarden.net/wiki/Naclstack_(Pok%C3%A9mon)
934,Garganacl,9,1,Rock Salt Pokemon,2.3,240,20,Gigansel,Garganacl,Saltigant,Garganacl,TRUE,50,50,TRUE,45,Medium Slow,Brown,50,100,100,130,45,90,35,250,Mineral,,Rock,,0,0,3,0,0,0,"Many Pokemon gather around Garganacl, hoping to lick at its mineral-rich salt.",Purifying Salt,Sturdy,Clear Body,FALSE,FALSE,TRUE,stage 2,,https://bulbapedia.bulbagarden.net/wiki/Garganacl_(Pok%C3%A9mon)
935,Charcadet,9,1,Fire Child Pokemon,0.6,10.5,35,Charbambin,Charcadet,Knarbon,Charcadet,TRUE,50,50,TRUE,90,Slow,Red,50,40,50,40,50,40,35,51,Human-Like,,Fire,,0,0,0,1,0,0,"Its firepower increases when it fights, reaching over1,800 degrees Fahrenheit. It likes berries that are rich in fat.",Flash Fire,,Flame Body,FALSE,FALSE,TRUE,basic,,https://bulbapedia.bulbagarden.net/wiki/Charcadet_(Pok%C3%A9mon)
936,Armarouge,9,1,Fire Warrior Pokemon,1.5,85,35,Carmadura,Armarouge,Crimanzo,Armarouge,TRUE,50,50,TRUE,25,Slow,Red,20,85,60,100,125,80,75,263,Human-Like,,Fire,Psychic,0,0,0,2,0,0,"This Pokemon clads itself in armor that has been fortified by psychic and fire energy, and it shoots blazing fireballs.",Flash Fire,,Weak Armor,FALSE,FALSE,TRUE,stage 1,,https://bulbapedia.bulbagarden.net/wiki/Armarouge_(Pok%C3%A9mon)
937,Ceruledge,9,1,Fire Blades Pokemon,1.6,62,35,Malvalame,Ceruledge,Azugladis,Ceruledge,TRUE,50,50,TRUE,25,Slow,Purple,20,75,125,80,60,100,85,263,Human-Like,,Fire,Ghost,0,2,0,0,0,0,An old set of armor steeped in grudges caused this Pokemon's evolution. Ceruledge cuts its enemies to pieces without mercy.,Flash Fire,,Weak Armor,FALSE,FALSE,TRUE,stage 1,,https://bulbapedia.bulbagarden.net/wiki/Ceruledge_(Pok%C3%A9mon)
938,Tadbulb,9,1,EleTadpole Pokemon,0.3,0.4,20,Têtampoule,Tadbulb,Blipp,Tadbulb,TRUE,50,50,TRUE,190,Medium Fast,Yellow,50,61,31,41,59,35,45,54,Water 1,,Electric,,1,0,0,0,0,0,"It floats using the electricity stored in its body. When thunderclouds are around, Tadbulb will float higher off the ground.",Own Tempo,Static,Damp,FALSE,FALSE,TRUE,basic,,https://bulbapedia.bulbagarden.net/wiki/Tadbulb_(Pok%C3%A9mon)
939,Bellibolt,9,1,EleFrog Pokemon,1.2,113,20,Ampibidou,Bellibolt,Wampitz,Bellibolt,TRUE,50,50,TRUE,50,Medium Fast,Green,50,109,64,91,103,83,45,173,Water 1,,Electric,,2,0,0,0,0,0,What appear to be eyeballs are actually organs for discharging the electricity generated by Bellibolt's belly-button dynamo.,Electromorphosis,Static,Damp,FALSE,FALSE,TRUE,stage 1,,https://bulbapedia.bulbagarden.net/wiki/Bellibolt_(Pok%C3%A9mon)
940,Wattrel,9,1,Storm Petrel Pokemon,0.4,3.6,20,Zapetrel,Wattrel,Voltrel,Wattrel,TRUE,50,50,TRUE,180,Medium Slow,Black,50,40,40,35,55,40,70,56,Water 1,Flying,Electric,Flying,0,0,0,0,0,1,"These Pokemon make their nests on coastal cliffs. The nests have a strange, crackling texture, and they're a popular delicacy.",Wind Power,Volt Absorb,Competitive,FALSE,FALSE,TRUE,basic,25,https://bulbapedia.bulbagarden.net/wiki/Wattrel_(Pok%C3%A9mon)
941,Kilowattrel,9,1,Frigatebird Pokemon,1.4,38.6,20,Fulgulairo,Kilowattrel,Voltrean,Kilowattrel,TRUE,50,50,TRUE,90,Medium Slow,Yellow,50,70,70,60,105,60,125,172,Water 1,Flying,Electric,Flying,0,0,0,0,0,2,"It uses its throat sac to store electricity generated by its wings. There's hardly any oil in its feathers, so it is a poor swimmer.",Wind Power,Volt Absorb,Competitive,FALSE,FALSE,TRUE,stage 1,,https://bulbapedia.bulbagarden.net/wiki/Kilowattrel_(Pok%C3%A9mon)
942,Maschiff,9,1,Rascal Pokemon,0.5,16,20,Grondogue,Maschiff,Mobtiff,Maschiff,TRUE,50,50,TRUE,150,Medium Slow,Brown,50,60,78,60,40,51,51,68,Field,,Dark,,0,1,0,0,0,0,"Its well-developed jaw and fangs are strong enough to crunch through boulders, and its thick fat makes for an excellent defense.",Intimidate,Run Away,Stakeout,FALSE,FALSE,TRUE,basic,30,https://bulbapedia.bulbagarden.net/wiki/Maschiff_(Pok%C3%A9mon)
943,Mabosstiff,9,1,Boss Pokemon,1.1,61,20,Dogrino,Mabosstiff,Mastifioso,Mabosstiff,TRUE,50,50,TRUE,75,Medium Slow,Gray,50,80,120,90,60,70,85,177,Field,,Dark,,0,2,0,0,0,0,"Mabosstiff loves playing with children. Though usually gentle, it takes on an intimidating look when protecting its family.",Intimidate,Guard Dog,Stakeout,FALSE,FALSE,TRUE,stage 1,,https://bulbapedia.bulbagarden.net/wiki/Mabosstiff_(Pok%C3%A9mon)
944,Shroodle,9,1,Toxic Mouse Pokemon,0.2,0.7,20,Gribouraigne,Shroodle,Sproxi,Shroodle,TRUE,50,50,TRUE,190,Medium Slow,Gray,50,40,65,35,40,35,75,58,Field,,Poison,Normal,0,0,0,0,0,1,"To keep enemies away from its territory, it paints markings around its nest using a poisonous liquid that has an acrid odor.",Unburden,Pickpocket,Prankster,FALSE,FALSE,TRUE,basic,28,https://bulbapedia.bulbagarden.net/wiki/Shroodle_(Pok%C3%A9mon)
945,Grafaiai,9,1,Toxic Monkey Pokemon,0.7,27.2,20,Tag-Tag,Grafaiai,Affiti,Grafaiai,TRUE,50,50,TRUE,90,Medium Slow,Gray,50,63,95,65,80,72,110,170,Field,,Poison,Normal,0,0,0,0,0,2,"Each Grafaiai paints its own individual pattern, and it will paint that same pattern over and over again throughout its life.",Unburden,Poison Touch,Prankster,FALSE,FALSE,TRUE,stage 1,,https://bulbapedia.bulbagarden.net/wiki/Grafaiai_(Pok%C3%A9mon)
946,Bramblin,9,1,Tumbleweed Pokemon,0.6,0.6,20,Virovent,Bramblin,Weherba,Bramblin,TRUE,50,50,TRUE,190,Medium Fast,Brown,50,40,65,30,45,35,60,55,Grass,,Grass,Ghost,0,1,0,0,0,0,"Not even Bramblin knows where it is headed as it tumbles across the wilderness, blown by the wind. It loathes getting wet.",Wind Rider,,Infiltrator,FALSE,FALSE,TRUE,basic,,https://bulbapedia.bulbagarden.net/wiki/Bramblin_(Pok%C3%A9mon)
947,Brambleghast,9,1,Tumbleweed Pokemon,1.2,6,20,Virevorreur,Brambleghast,Horrerba,Brambleghast,TRUE,50,50,TRUE,45,Medium Fast,Brown,50,55,115,70,80,70,90,168,Grass,,Grass,Ghost,0,2,0,0,0,0,"Brambleghast wanders around arid regions. On rare occasions, mass outbreaks of these Pokemon will bury an entire town.",Wind Rider,,Infiltrator,FALSE,FALSE,TRUE,stage 1,,https://bulbapedia.bulbagarden.net/wiki/Brambleghast_(Pok%C3%A9mon)
948,Toedscool,9,1,Woodear Pokemon,0.9,33,20,Terracool,Toedscool,Tentagra,Toedscool,TRUE,50,50,TRUE,190,Medium Slow,Yellow,50,40,40,35,50,100,70,67,Grass,,Ground,Grass,0,0,0,0,1,0,"Though it looks likeTentacool, Toedscool is a completely different species. Its legs may be thin, but it can run at a speed of30 mph.",Mycelium Might,,,FALSE,FALSE,TRUE,basic,30,https://bulbapedia.bulbagarden.net/wiki/Toedscool_(Pok%C3%A9mon)
949,Toedscruel,9,1,Woodear Pokemon,1.9,58,20,Terracruel,Toedscruel,Tenterra,Toedscruel,TRUE,50,50,TRUE,90,Medium Slow,Black,50,80,70,65,80,120,100,180,Grass,,Ground,Grass,0,0,0,0,2,0,"It coils its 10 tentacles around prey and sucks out their nutrients, causing the prey pain. The folds along the rim of its head are a popular delicacy.",Mycelium Might,,,FALSE,FALSE,TRUE,stage 1,,https://bulbapedia.bulbagarden.net/wiki/Toedscruel_(Pok%C3%A9mon)
950,Klawf,9,1,Ambush Pokemon,1.3,79,35,Craparoi,Klawf,Klibbe,Klawf,TRUE,50,50,TRUE,120,Medium Fast,Red,50,70,100,115,35,55,75,158,Water 3,,Rock,,0,0,2,0,0,0,"This Pokemon lives on sheer cliffs. It sidesteps opponents' attacks, then lunges for their weak spots with its claws.",Anger Shell,Shell Armor,Regenerator,FALSE,FALSE,FALSE,basic,,https://bulbapedia.bulbagarden.net/wiki/Klawf_(Pok%C3%A9mon)
951,Capsakid,9,1,Spicy Pepper Pokemon,0.3,3,20,Pimito,Capsakid,Chilingel,Capsakid,TRUE,50,50,TRUE,190,Medium Fast,Green,50,50,62,40,62,40,50,61,Grass,,Grass,,0,1,0,0,0,0,Traditional Paldean dishes can be extremely spicy because they include the shed front teeth of Capsakid among their ingredients.,Chlorophyll,Insomnia,Klutz,FALSE,FALSE,TRUE,basic,,https://bulbapedia.bulbagarden.net/wiki/Capsakid_(Pok%C3%A9mon)
952,Scovillain,9,1,Spicy Pepper Pokemon,0.9,15,20,Scovilain,Scovillain,Halupenjo,Scovillain,TRUE,50,50,TRUE,75,Medium Fast,Green,50,65,108,65,108,65,75,170,Grass,,Grass,Fire,0,2,0,0,0,0,"The green head has turned vicious due to the spicy chemicals stimulating its brain. Once it goes on a rampage, there is no stopping it.",Chlorophyll,Insomnia,Moody,FALSE,FALSE,TRUE,stage 1,,https://bulbapedia.bulbagarden.net/wiki/Scovillain_(Pok%C3%A9mon)
953,Rellor,9,1,Rolling Pokemon,0.2,1,20,Leboulerou,Rellor,Relluk,Rellor,TRUE,50,50,TRUE,190,Fast,Brown,50,41,50,60,31,58,30,54,Bug,,Bug,,0,0,1,0,0,0,It rolls its mud ball around while the energy it needs for evolution matures. Eventually the time comes for it to evolve.,Compound Eyes,,Shed Skin,FALSE,FALSE,TRUE,basic,,https://bulbapedia.bulbagarden.net/wiki/Rellor_(Pok%C3%A9mon)
954,Rabsca,9,1,Rolling Pokemon,0.3,3.5,20,Berasca,Rabsca,Skarabaks,Rabsca,TRUE,50,50,TRUE,45,Fast,Green,50,75,50,85,115,100,45,165,Bug,,Bug,Psychic,0,0,0,2,0,0,An infant sleeps inside the ball. Rabsca rolls the ball soothingly with its legs to ensure the infant sleeps comfortably.,Synchronize,,Telepathy,FALSE,FALSE,TRUE,stage 1,,https://bulbapedia.bulbagarden.net/wiki/Rabsca_(Pok%C3%A9mon)
955,Flittle,9,1,Frill Pokemon,0.2,1.5,20,Flotillon,Flittle,Flattutu,Flittle,TRUE,50,50,TRUE,120,Medium Slow,Yellow,50,30,35,30,55,30,75,51,Flying,,Psychic,,0,0,0,0,0,1,"It spends its time running around wastelands. If anyone steals its beloved berries, it will chase them down and exact its revenge.",Anticipation,Frisk,Speed Boost,FALSE,FALSE,TRUE,basic,35,https://bulbapedia.bulbagarden.net/wiki/Flittle_(Pok%C3%A9mon)
956,Espathra,9,1,Ostrich Pokemon,1.9,90,20,Cleopsytra,Espathra,Psiopatra,Espathra,TRUE,50,50,TRUE,60,Medium Slow,Yellow,50,95,60,60,101,60,105,168,Flying,,Psychic,,0,0,0,0,0,2,It emits psychic power from the gaps between its multicolored frills and sprints at speeds greater than120 mph.,Opportunist,Frisk,Speed Boost,FALSE,FALSE,TRUE,stage 1,,https://bulbapedia.bulbagarden.net/wiki/Espathra_(Pok%C3%A9mon)
957,Tinkatink,9,1,Metalsmith Pokemon,0.4,8.9,20,Forgerette,Tinkatink,Forgita,Tinkatink,TRUE,100,0,TRUE,190,Medium Slow,Pink,50,50,45,45,35,64,58,59,Fairy,,Fairy,Steel,0,0,0,0,1,0,This Pokemon pounds iron scraps together to make a hammer. It will remake the hammer again and again until it's satisfied with the result.,Mold Breaker,Own Tempo,Pickpocket,FALSE,FALSE,TRUE,basic,24,https://bulbapedia.bulbagarden.net/wiki/Tinkatink_(Pok%C3%A9mon)
958,Tinkatuff,9,1,Hammer Pokemon,0.7,59.1,20,Forgella,Tinkatuff,Tafforgita,Tinkatuff,TRUE,100,0,TRUE,90,Medium Slow,Pink,50,65,55,55,45,82,78,133,Fairy,,Fairy,Steel,0,0,0,0,2,0,These Pokemon make their homes in piles of scrap metal. They test the strength of each other's hammers by smashing them together.,Mold Breaker,Own Tempo,Pickpocket,FALSE,FALSE,TRUE,stage 1,38,https://bulbapedia.bulbagarden.net/wiki/Tinkatuff_(Pok%C3%A9mon)
