,name_en,syllables,syllable_count,forms,category,height_m,weight_kg,has_gender,female_percent,is_breedable,catch_rate,leveling_rate,base_hp,base_atk,base_def,base_spatk,base_spdef,base_speed,base_stat_total,egg_group_0,egg_group_1,type_0,type_1,ability_0,ability_1,hidden_ability,is_legendary,is_mythical,is_part_of_evolution,stage,evolution_level
844,Glastrier,"['Glas', 'trier']",2,1,Wild Horse Pokemon,2.2,800.0,False,0.0,False,3,Slow,100,145,130,65,110,30,580,No Eggs Discovered,,Ice,,Chilling Neigh,,,True,False,False,1,
845,Spectrier,"['Spec', 'trier']",2,1,Swift Horse Pokemon,2.0,44.5,False,0.0,False,3,Slow,100,65,60,145,80,130,580,No Eggs Discovered,,Ghost,,Grim Neigh,,,True,False,False,1,
846,Calyrex,"['Ca', 'ly', 'rex']",3,3,King Pokemon,1.1,7.7,False,0.0,False,3,Slow,100,80,80,80,80,80,500,No Eggs Discovered,,Psychic,Grass,Unnerve,,,True,False,False,1,
847,Wyrdeer,"['Wyr', 'deer']",2,1,Big Horn Pokemon,1.8,95.1,True,50.0,True,45,Slow,103,105,72,105,75,65,525,Field,,Normal,Psychic,Intimidate,Frisk,Sap Sipper,False,False,True,2,
848,Kleavor,"['Klea', 'vor']",2,1,Axe Pokemon,1.8,89.0,True,50.0,True,15,Medium Fast,70,135,95,45,70,85,500,Bug,,Bug,Rock,Swarm,Sheer Force,Sharpness,False,False,True,2,
849,Ursaluna,"['Ursa', 'lu', 'na']",3,1,Peat Pokemon,2.4,290.0,True,50.0,True,20,Medium Fast,130,140,105,45,80,50,550,Field,,Ground,Normal,Guts,Bulletproof,Unnerve,False,False,True,3,
850,Sneasler,"['Snea', 'sler']",2,1,Free Climb Pokemon,1.3,43.0,True,50.0,True,20,Medium Slow,80,130,60,40,80,120,510,Field,,Fighting,Poison,Pressure,Unburden,Poison Touch,False,False,True,2,
851,Overqwil,"['Over', 'qwil']",2,1,Pin Cluster Pokemon,2.5,60.5,True,50.0,True,45,Medium Fast,85,115,95,65,65,85,510,Water 2,,Dark,Poison,Poison Point,Swift Swim,Intimidate,False,False,True,2,
852,Sprigatito,"['Spri', 'ga', 'ti', 'to']",4,1,Grass Cat Pokemon,0.4,4.1,True,12.5,True,45,Medium Slow,40,61,54,45,45,65,310,Field,Grass,Grass,,Overgrow,,Protean,False,False,True,1,16.0
853,Floragato,"['Flo', 'ra', 'ga', 'to']",4,1,Grass Cat Pokemon,0.9,12.2,True,12.5,True,45,Medium Slow,61,80,63,60,63,83,410,Field,Grass,Grass,,Overgrow,,Protean,False,False,True,2,36.0
854,Meowscarada,"['Meows', 'ca', 'ra', 'da']",4,1,Magician Pokemon,1.5,31.2,True,12.5,True,45,Medium Slow,76,110,70,81,70,123,530,Field,Grass,Grass,Dark,Overgrow,,Protean,False,False,True,3,
855,Fuecoco,"['Fue', 'co', 'co']",3,1,Fire Croc Pokemon,0.4,9.8,True,12.5,True,45,Medium Slow,67,45,59,63,40,36,310,Field,,Fire,,Blaze,,Unaware,False,False,True,1,16.0
856,Crocalor,"['Cro', 'ca', 'lor']",3,1,Fire Croc Pokemon,1.0,30.7,True,12.5,True,45,Medium Slow,81,55,78,90,58,49,411,Field,,Fire,,Blaze,,Unaware,False,False,True,2,36.0
857,Skeledirge,"['Ske', 'le', 'dir', 'ge']",4,1,Singer Pokemon,1.6,326.5,True,12.5,True,45,Medium Slow,104,75,100,110,75,66,530,Field,,Fire,Ghost,Blaze,,Unaware,False,False,True,3,
858,Quaxly,"['Qua', 'xly']",2,1,Duckling Pokemon,0.5,6.1,True,12.5,True,45,Medium Slow,55,65,45,50,45,50,310,Flying,Water 1,Water,,Torrent,,Moxie,False,False,True,1,16.0
859,Quaxwell,"['Qua', 'xwell']",2,1,Practicing Pokemon,1.2,21.5,True,12.5,True,45,Medium Slow,70,85,65,65,60,65,410,Flying,Water 1,Water,,Torrent,,Moxie,False,False,True,2,36.0
860,Quaquaval,"['Qua', 'qua', 'val']",3,1,Dancer Pokemon,1.8,61.9,True,12.5,True,45,Medium Slow,85,120,80,85,75,85,530,Flying,Water 1,Water,Fighting,Torrent,,Moxie,False,False,True,3,
861,Lechonk,"['Lec', 'honk']",2,1,Hog Pokemon,0.5,10.2,True,50.0,True,255,Medium Fast,54,45,40,35,45,35,254,Field,,Normal,,Aroma Veil,Gluttony,Thick Fat,False,False,True,1,18.0
862,Tarountula,"['Ta', 'roun', 'tu', 'la']",4,1,String Ball Pokemon,0.3,4.0,True,50.0,True,255,Erratic,35,41,45,29,40,20,210,Bug,,Bug,,Insomnia,,Stakeout,False,False,True,1,15.0
863,Spidops,"['Spi', 'dops']",2,1,Trap Pokemon,1.0,16.5,True,50.0,True,120,Erratic,60,79,92,52,86,35,404,Bug,,Bug,,Insomnia,,Stakeout,False,False,True,2,
864,Nymble,"['Nym', 'ble']",2,1,Grasshopper Pokemon,0.2,1.0,True,50.0,True,190,Medium Fast,33,46,40,21,25,45,210,Bug,,Bug,,Swarm,,Tinted Lens,False,False,True,1,24.0
865,Lokix,"['Lo', 'kix']",2,1,Grasshopper Pokemon,1.0,17.5,True,50.0,True,30,Medium Fast,71,102,78,52,55,92,450,Bug,,Bug,Dark,Swarm,,Tinted Lens,False,False,True,2,
866,Pawmi,"['Paw', 'mi']",2,1,Mouse Pokemon,0.3,2.5,True,50.0,True,190,Medium Fast,45,50,20,40,25,60,240,Field,,Electric,,Static,Natural Cure,Iron Fist,False,False,True,1,18.0
867,Pawmo,"['Paw', 'mo']",2,1,Mouse Pokemon,0.4,6.5,True,50.0,True,80,Medium Fast,60,75,40,50,40,85,350,Field,,Electric,Fighting,Volt Absorb,Natural Cure,Iron Fist,False,False,True,2,
868,Pawmot,"['Paw', 'mot']",2,1,Hands-On Pokemon,0.9,41.0,True,50.0,True,45,Medium Fast,70,115,70,70,60,105,490,Field,,Electric,Fighting,Volt Absorb,Natural Cure,Iron Fist,False,False,True,3,
869,Tandemaus,"['Tan', 'de', 'maus']",3,1,Couple Pokemon,0.3,1.8,False,0.0,True,150,Fast,50,50,45,40,45,75,305,Field,Fairy,Normal,,Run Away,Pickup,Own Tempo,False,False,True,1,25.0
870,Fidough,"['Fi', 'dough']",2,1,Puppy Pokemon,0.3,10.9,True,50.0,True,190,Medium Slow,37,55,70,30,55,65,312,Field,Mineral,Fairy,,Own Tempo,,Klutz,False,False,True,1,26.0
871,Dachsbun,"['Dachs', 'bun']",2,1,Dog Pokemon,0.5,14.9,True,50.0,True,90,Medium Slow,57,80,115,50,80,95,477,Field,Mineral,Fairy,,Well-Baked Body,,Aroma Veil,False,False,True,2,
872,Smoliv,"['Smo', 'liv']",2,1,Olive Pokemon,0.3,6.5,True,50.0,True,255,Medium Slow,41,35,45,58,51,30,260,Grass,,Grass,Normal,Early Bird,,Harvest,False,False,True,1,25.0
873,Dolliv,"['Dol', 'liv']",2,1,Olive Pokemon,0.6,11.9,True,50.0,True,120,Medium Slow,52,53,60,78,78,33,354,Grass,,Grass,Normal,Early Bird,,Harvest,False,False,True,2,35.0
874,Arboliva,"['Arbo', 'li', 'va']",3,1,Olive Pokemon,1.4,48.2,True,50.0,True,45,Medium Slow,78,69,90,125,109,39,510,Grass,,Grass,Normal,Seed Sower,,Harvest,False,False,True,3,
875,Nacli,"['Na', 'cli']",2,1,Rock Salt Pokemon,0.4,16.0,True,50.0,True,255,Medium Slow,55,55,75,35,35,25,280,Mineral,,Rock,,Purifying Salt,Sturdy,Clear Body,False,False,True,1,24.0
876,Naclstack,"['Nacls', 'tack']",2,1,Rock Salt Pokemon,0.6,105.0,True,50.0,True,120,Medium Slow,60,60,100,35,65,35,355,Mineral,,Rock,,Purifying Salt,Sturdy,Clear Body,False,False,True,2,38.0
877,Garganacl,"['Gar', 'ga', 'nacl']",3,1,Rock Salt Pokemon,2.3,240.0,True,50.0,True,45,Medium Slow,100,100,130,45,90,35,500,Mineral,,Rock,,Purifying Salt,Sturdy,Clear Body,False,False,True,3,
878,Charcadet,"['Char', 'ca', 'det']",3,1,Fire Child Pokemon,0.6,10.5,True,50.0,True,90,Slow,40,50,40,50,40,35,255,Human-Like,,Fire,,Flash Fire,,Flame Body,False,False,True,1,
879,Armarouge,"['Arma', 'rou', 'ge']",3,1,Fire Warrior Pokemon,1.5,85.0,True,50.0,True,25,Slow,85,60,100,125,80,75,525,Human-Like,,Fire,Psychic,Flash Fire,,Weak Armor,False,False,True,2,
880,Ceruledge,"['Ce', 'ru', 'led', 'ge']",4,1,Fire Blades Pokemon,1.6,62.0,True,50.0,True,25,Slow,75,125,80,60,100,85,525,Human-Like,,Fire,Ghost,Flash Fire,,Weak Armor,False,False,True,2,
881,Tadbulb,"['Tad', 'bulb']",2,1,EleTadpole Pokemon,0.3,0.4,True,50.0,True,190,Medium Fast,61,31,41,59,35,45,272,Water 1,,Electric,,Own Tempo,Static,Damp,False,False,True,1,
882,Bellibolt,"['Bel', 'li', 'bolt']",3,1,EleFrog Pokemon,1.2,113.0,True,50.0,True,50,Medium Fast,109,64,91,103,83,45,495,Water 1,,Electric,,Electromorphosis,Static,Damp,False,False,True,2,
883,Wattrel,"['Wat', 'trel']",2,1,Storm Petrel Pokemon,0.4,3.6,True,50.0,True,180,Medium Slow,40,40,35,55,40,70,280,Water 1,Flying,Electric,Flying,Wind Power,Volt Absorb,Competitive,False,False,True,1,25.0
884,Kilowattrel,"['Ki', 'lo', 'wat', 'trel']",4,1,Frigatebird Pokemon,1.4,38.6,True,50.0,True,90,Medium Slow,70,70,60,105,60,125,490,Water 1,Flying,Electric,Flying,Wind Power,Volt Absorb,Competitive,False,False,True,2,
885,Maschiff,"['Masc', 'hiff']",2,1,Rascal Pokemon,0.5,16.0,True,50.0,True,150,Medium Slow,60,78,60,40,51,51,340,Field,,Dark,,Intimidate,Run Away,Stakeout,False,False,True,1,30.0
886,Mabosstiff,"['Ma', 'boss', 'tiff']",3,1,Boss Pokemon,1.1,61.0,True,50.0,True,75,Medium Slow,80,120,90,60,70,85,505,Field,,Dark,,Intimidate,Guard Dog,Stakeout,False,False,True,2,
887,Shroodle,"['Shroo', 'dle']",2,1,Toxic Mouse Pokemon,0.2,0.7,True,50.0,True,190,Medium Slow,40,65,35,40,35,75,290,Field,,Poison,Normal,Unburden,Pickpocket,Prankster,False,False,True,1,28.0
888,Grafaiai,"['Gra', 'fai', 'a', 'i']",4,1,Toxic Monkey Pokemon,0.7,27.2,True,50.0,True,90,Medium Slow,63,95,65,80,72,110,485,Field,,Poison,Normal,Unburden,Poison Touch,Prankster,False,False,True,2,
889,Bramblin,"['Bram', 'blin']",2,1,Tumbleweed Pokemon,0.6,0.6,True,50.0,True,190,Medium Fast,40,65,30,45,35,60,275,Grass,,Grass,Ghost,Wind Rider,,Infiltrator,False,False,True,1,
890,Brambleghast,"['Bram', 'bleg', 'hast']",3,1,Tumbleweed Pokemon,1.2,6.0,True,50.0,True,45,Medium Fast,55,115,70,80,70,90,480,Grass,,Grass,Ghost,Wind Rider,,Infiltrator,False,False,True,2,
891,Toedscool,"['Toeds', 'cool']",2,1,Woodear Pokemon,0.9,33.0,True,50.0,True,190,Medium Slow,40,40,35,50,100,70,335,Grass,,Ground,Grass,Mycelium Might,,,False,False,True,1,30.0
892,Toedscruel,"['Toeds', 'cruel']",2,1,Woodear Pokemon,1.9,58.0,True,50.0,True,90,Medium Slow,80,70,65,80,120,100,515,Grass,,Ground,Grass,Mycelium Might,,,False,False,True,2,
893,Klawf,['Klawf'],1,1,Ambush Pokemon,1.3,79.0,True,50.0,True,120,Medium Fast,70,100,115,35,55,75,450,Water 3,,Rock,,Anger Shell,Shell Armor,Regenerator,False,False,False,1,
894,Capsakid,"['Ca', 'psa', 'kid']",3,1,Spicy Pepper Pokemon,0.3,3.0,True,50.0,True,190,Medium Fast,50,62,40,62,40,50,304,Grass,,Grass,,Chlorophyll,Insomnia,Klutz,False,False,True,1,
895,Scovillain,"['Sco', 'vil', 'lain']",3,1,Spicy Pepper Pokemon,0.9,15.0,True,50.0,True,75,Medium Fast,65,108,65,108,65,75,486,Grass,,Grass,Fire,Chlorophyll,Insomnia,Moody,False,False,True,2,
896,Rellor,"['Rel', 'lor']",2,1,Rolling Pokemon,0.2,1.0,True,50.0,True,190,Fast,41,50,60,31,58,30,270,Bug,,Bug,,Compound Eyes,,Shed Skin,False,False,True,1,
897,Rabsca,"['Rabs', 'ca']",2,1,Rolling Pokemon,0.3,3.5,True,50.0,True,45,Fast,75,50,85,115,100,45,470,Bug,,Bug,Psychic,Synchronize,,Telepathy,False,False,True,2,
898,Flittle,"['Flit', 'tle']",2,1,Frill Pokemon,0.2,1.5,True,50.0,True,120,Medium Slow,30,35,30,55,30,75,255,Flying,,Psychic,,Anticipation,Frisk,Speed Boost,False,False,True,1,35.0
899,Espathra,"['Espat', 'hra']",2,1,Ostrich Pokemon,1.9,90.0,True,50.0,True,60,Medium Slow,95,60,60,101,60,105,481,Flying,,Psychic,,Opportunist,Frisk,Speed Boost,False,False,True,2,
900,Tinkatink,"['Tin', 'ka', 'tink']",3,1,Metalsmith Pokemon,0.4,8.9,True,100.0,True,190,Medium Slow,50,45,45,35,64,58,297,Fairy,,Fairy,Steel,Mold Breaker,Own Tempo,Pickpocket,False,False,True,1,24.0
901,Tinkatuff,"['Tin', 'ka', 'tuff']",3,1,Hammer Pokemon,0.7,59.1,True,100.0,True,90,Medium Slow,65,55,55,45,82,78,380,Fairy,,Fairy,Steel,Mold Breaker,Own Tempo,Pickpocket,False,False,True,2,38.0
902,Tinkaton,"['Tin', 'ka', 'ton']",3,1,Hammer Pokemon,0.7,112.8,True,100.0,True,45,Medium Slow,85,75,77,70,105,94,506,Fairy,,Fairy,Steel,Mold Breaker,Own Tempo,Pickpocket,False,False,True,3,
903,Wiglett,"['Wi', 'glett']",2,1,Garden Eel Pokemon,1.2,1.8,True,50.0,True,255,Medium Fast,10,55,25,35,25,95,245,Water 3,,Water,,Gooey,Rattled,Sand Veil,False,False,True,1,26.0
904,Wugtrio,"['Wug', 'trio']",2,1,Garden Eel Pokemon,1.2,5.4,True,50.0,True,50,Medium Fast,35,100,50,50,70,120,425,Water 3,,Water,,Gooey,Rattled,Sand Veil,False,False,True,2,
905,Bombirdier,"['Bom', 'bir', 'dier']",3,1,Item Drop Pokemon,1.5,42.9,True,50.0,True,25,Slow,70,103,85,60,85,82,485,Flying,,Flying,Dark,Big Pecks,Keen Eye,Rocky Payload,False,False,False,1,
906,Finizen,"['Fi', 'ni', 'zen']",3,1,Dolphin Pokemon,1.3,60.2,True,50.0,True,200,Slow,70,45,40,45,40,75,315,Field,Water 2,Water,,Water Veil,,,False,False,True,1,38.0
907,Varoom,"['Va', 'room']",2,1,Single-Cyl Pokemon,1.0,35.0,True,50.0,True,190,Medium Fast,45,70,63,30,45,47,300,Mineral,,Steel,Poison,Overcoat,,Slow Start,False,False,True,1,40.0
908,Revavroom,"['Re', 'va', 'vroom']",3,1,Multi-Cyl Pokemon,1.8,120.0,True,50.0,True,75,Medium Fast,80,119,90,54,67,90,500,Mineral,,Steel,Poison,Overcoat,,Filter,False,False,True,2,
909,Cyclizar,"['Cy', 'cli', 'zar']",3,1,Mount Pokemon,1.6,63.0,True,50.0,True,190,Medium Slow,70,95,65,85,65,121,501,Field,,Dragon,Normal,Shed Skin,,Regenerator,False,False,False,1,
910,Orthworm,['Orthworm'],1,1,Earthworm Pokemon,2.5,310.0,True,50.0,True,25,Slow,70,85,145,60,55,65,480,Field,,Steel,,Earth Eater,,Sand Veil,False,False,False,1,
911,Glimmet,"['Glim', 'met']",2,1,Ore Pokemon,0.7,8.0,True,50.0,True,70,Medium Slow,48,35,42,105,60,60,350,Mineral,,Rock,Poison,Toxic Debris,,Corrosion,False,False,True,1,35.0
912,Glimmora,"['Glim', 'mo', 'ra']",3,1,Ore Pokemon,1.5,45.0,True,50.0,True,25,Medium Slow,83,55,90,130,81,86,525,Mineral,,Rock,Poison,Toxic Debris,,Corrosion,False,False,True,2,
913,Greavard,"['Grea', 'vard']",2,1,Ghost Dog Pokemon,0.6,35.0,True,50.0,True,120,Medium Slow,50,61,60,30,55,34,290,Field,,Ghost,,Pickup,,Fluffy,False,False,True,1,30.0
914,Houndstone,"['Hounds', 'to', 'ne']",3,1,Ghost Dog Pokemon,2.0,15.0,True,50.0,True,60,Medium Slow,72,101,100,50,97,68,488,Field,,Ghost,,Sand Rush,,Fluffy,False,False,True,2,
915,Flamigo,"['Fla', 'mi', 'go']",3,1,Synchronize Pokemon,1.6,37.0,True,50.0,True,100,Medium Slow,82,115,74,75,64,90,500,Flying,,Flying,Fighting,Scrappy,Tangled Feet,Costar,False,False,False,1,
916,Cetoddle,"['Ce', 'tod', 'dle']",3,1,Terra Whale Pokemon,1.2,45.0,True,50.0,True,150,Medium Slow,108,68,45,30,40,43,334,Field,,Ice,,Thick Fat,Snow Cloak,Sheer Force,False,False,True,1,
917,Cetitan,"['Ce', 'ti', 'tan']",3,1,Terra Whale Pokemon,4.5,700.0,True,50.0,True,50,Medium Slow,170,113,65,45,55,73,521,Field,,Ice,,Thick Fat,Slush Rush,Sheer Force,False,False,True,2,
918,Veluza,"['Ve', 'lu', 'za']",3,1,Jettison Pokemon,2.5,90.0,True,50.0,True,100,Fast,90,102,73,78,65,70,478,Water 2,,Water,Psychic,Mold Breaker,,Sharpness,False,False,False,1,
919,Dondozo,"['Don', 'do', 'zo']",3,1,Big Catfish Pokemon,12.0,220.0,True,50.0,True,25,Slow,150,100,115,65,65,35,530,Water 2,,Water,,Unaware,Oblivious,Water Veil,False,False,False,1,
920,Annihilape,"['Anni', 'hi', 'la', 'pe']",4,1,Rage Monkey Pokemon,1.2,56.0,True,50.0,True,45,Medium Fast,110,115,80,50,90,90,535,Field,,Fighting,Ghost,Vital Spirit,Inner Focus,Defiant,False,False,True,3,
921,Clodsire,"['Clo', 'dsi', 're']",3,1,Spiny Fish Pokemon,1.8,223.0,True,50.0,True,90,Medium Fast,130,75,60,45,100,20,430,Water 1,Field,Poison,Ground,Poison Point,Water Absorb,Unaware,False,False,True,2,
922,Farigiraf,"['Fa', 'ri', 'gi', 'raf']",4,1,Long Neck Pokemon,3.2,160.0,True,50.0,True,45,Medium Fast,120,90,70,110,70,60,520,Field,,Normal,Psychic,Cud Chew,Armor Tail,Sap Sipper,False,False,True,2,
923,Kingambit,"['Kin', 'gam', 'bit']",3,1,Big Blade Pokemon,2.0,120.0,True,50.0,True,25,Medium Fast,100,135,120,60,85,50,550,Human-Like,,Dark,Steel,Defiant,Supreme Overlord,Pressure,False,False,True,3,
924,Great Tusk,"['Great', 'Tusk']",2,1,Paradox Pokemon,2.2,320.0,False,0.0,False,30,Slow,115,131,131,53,53,87,570,No Eggs Discovered,,Ground,Fighting,Protosynthesis,,,False,False,False,1,
925,Scream Tail,"['Scream', 'Tail']",2,1,Paradox Pokemon,1.2,8.0,False,0.0,True,50,Slow,115,65,99,65,115,111,570,No Eggs Discovered,,Fairy,Psychic,Protosynthesis,,,False,False,False,1,
926,Brute Bonnet,"['Bru', 'te', 'Bon', 'net']",4,1,Paradox Pokemon,1.2,21.0,False,0.0,True,50,Slow,111,127,99,79,99,55,570,No Eggs Discovered,,Grass,Dark,Protosynthesis,,,False,False,False,1,
927,Flutter Mane,"['Flut', 'ter', 'Ma', 'ne']",4,1,Paradox Pokemon,1.4,4.0,False,0.0,True,30,Slow,55,55,55,135,135,135,570,No Eggs Discovered,,Ghost,Fairy,Protosynthesis,,,False,False,False,1,
928,Slither Wing,"['Slit', 'her', 'Wing']",3,1,Paradox Pokemon,3.2,92.0,False,0.0,True,30,Slow,85,135,79,85,105,81,570,No Eggs Discovered,,Bug,Fighting,Protosynthesis,,,False,False,False,1,
929,Sandy Shocks,"['San', 'dy', 'Shocks']",3,1,Paradox Pokemon,2.3,60.0,False,0.0,True,30,Slow,85,81,97,121,85,101,570,No Eggs Discovered,,Electric,Ground,Protosynthesis,,,False,False,False,1,
930,Iron Treads,"['Iron', 'Treads']",2,1,Paradox Pokemon,0.9,240.0,False,0.0,True,30,Slow,90,112,120,72,70,106,570,No Eggs Discovered,,Ground,Steel,Quark Drive,,,False,False,False,1,
931,Iron Bundle,"['Iron', 'Bun', 'dle']",3,1,Paradox Pokemon,0.6,11.0,False,0.0,True,50,Slow,56,80,114,124,60,136,570,No Eggs Discovered,,Ice,Water,Quark Drive,,,False,False,False,1,
932,Iron Hands,"['Iron', 'Hands']",2,1,Paradox Pokemon,1.8,380.7,False,0.0,False,50,Slow,154,140,108,50,68,50,570,No Eggs Discovered,,Fighting,Electric,Quark Drive,,,False,False,False,1,
933,Iron Jugulis,"['Iron', 'Ju', 'gu', 'lis']",4,1,Paradox Pokemon,1.3,111.0,False,0.0,True,30,Slow,94,80,86,122,80,108,570,No Eggs Discovered,,Dark,Flying,Quark Drive,,,False,False,False,1,
934,Iron Moth,"['Iron', 'Moth']",2,1,Paradox Pokemon,1.2,36.0,False,0.0,True,30,Slow,80,70,60,140,110,110,570,No Eggs Discovered,,Fire,Poison,Quark Drive,,,False,False,False,1,
935,Iron Thorns,"['Iron', 'Thorns']",2,1,Paradox Pokemon,1.6,303.0,False,0.0,True,30,Slow,100,134,110,70,84,72,570,No Eggs Discovered,,Rock,Electric,Quark Drive,,,False,False,False,1,
936,Frigibax,"['Fri', 'gi', 'bax']",3,1,Ice Fin Pokemon,0.5,17.0,True,50.0,True,45,Slow,65,75,45,35,45,55,320,Dragon,Mineral,Dragon,Ice,Thermal Exchange,,Ice Body,False,False,True,1,35.0
937,Arctibax,"['Arcti', 'bax']",2,1,Ice Fin Pokemon,0.8,30.0,True,50.0,True,25,Slow,90,95,66,45,65,62,423,Dragon,Mineral,Dragon,Ice,Thermal Exchange,,Ice Body,False,False,True,2,54.0
938,Baxcalibur,"['Bax', 'ca', 'li', 'bur']",4,1,Ice Dragon Pokemon,2.1,210.0,True,50.0,True,10,Slow,115,145,92,75,86,87,600,Dragon,Mineral,Dragon,Ice,Thermal Exchange,,Ice Body,False,False,True,3,
939,Gholdengo,"['Ghol', 'den', 'go']",3,1,Coin Entity Pokemon,1.2,30.0,False,0.0,False,45,Slow,87,60,95,133,91,84,550,No Eggs Discovered,,Steel,Ghost,Good as Gold,,,False,False,True,2,
940,Wo-Chien,"['Wo', 'Chien']",2,1,Ruinous Pokemon,1.5,74.2,False,0.0,False,6,Slow,85,90,100,100,135,70,580,No Eggs Discovered,,Dark,Grass,Tablets of Ruin,,,True,False,False,1,
941,Chien-Pao,"['Chien', 'Pao']",2,1,Ruinous Pokemon,1.9,152.2,False,0.0,False,6,Slow,80,130,80,90,65,135,580,No Eggs Discovered,,Dark,Ice,Sword of Ruin,,,True,False,False,1,
942,Ting-Lu,"['Ting', 'Lu']",2,1,Ruinous Pokemon,2.7,699.7,False,0.0,False,6,Slow,165,110,130,50,80,45,580,No Eggs Discovered,,Dark,Ground,Vessel of Ruin,,,True,False,False,1,
943,Chi-Yu,"['Chi', 'Yu']",2,1,Ruinous Pokemon,0.4,4.9,False,0.0,False,6,Slow,55,80,80,145,120,100,580,No Eggs Discovered,,Dark,Fire,Beads of Ruin,,,True,False,False,1,
944,Roaring Moon,"['Roa', 'ring', 'Moon']",3,1,Paradox Pokemon,2.0,380.0,False,0.0,False,10,Slow,105,139,71,55,101,119,590,No Eggs Discovered,,Dragon,Dark,Protosynthesis,,,False,False,False,1,
945,Iron Valiant,"['Iron', 'Va', 'liant']",3,1,Paradox Pokemon,1.4,35.0,False,0.0,False,10,Slow,74,130,90,120,60,116,590,No Eggs Discovered,,Fairy,Fighting,Quark Drive,,,False,False,False,1,
946,Walking Wake,"['Wal', 'king', 'Wa', 'ke']",4,1,Paradox Pokemon,3.5,280.0,False,0.0,False,5,Slow,99,83,91,125,83,109,590,No Eggs Discovered,,Water,Dragon,Protosynthesis,,,False,False,False,1,
947,Iron Leaves,"['Iron', 'Lea', 'ves']",3,1,Paradox Pokemon,1.5,125.0,False,0.0,False,5,Slow,90,130,88,70,108,104,590,No Eggs Discovered,,Grass,Psychic,Quark Drive,,,False,False,False,1,
948,Dipplin,"['Dip', 'plin']",2,1,Candy Apple Pokemon,0.4,4.4,True,50.0,True,45,Erratic,80,80,110,95,80,40,485,Grass,Dragon,Grass,Dragon,Supersweet Syrup,Gluttony,Sticky Hold,False,False,True,2,
949,Poltchageist,"['Poltc', 'ha', 'geist']",3,1,Matcha Pokemon,0.1,1.1,False,0.0,True,120,Medium Fast,40,45,45,74,54,50,308,Mineral,Amorphous,Grass,Ghost,Hospitality,,Heatproof,False,False,True,1,
950,Sinistcha,"['Si', 'nistc', 'ha']",3,1,Matcha Pokemon,0.2,2.2,False,0.0,True,60,Medium Fast,71,60,106,121,80,70,508,Mineral,Amorphous,Grass,Ghost,Hospitality,,Heatproof,False,False,True,2,
951,Okidogi,"['Oki', 'do', 'gi']",3,1,Retainer Pokemon,1.8,92.2,True,0.0,False,3,Slow,88,128,115,58,86,80,555,No Eggs Discovered,,Poison,Fighting,Toxic Chain,,Guard Dog,True,False,False,1,
952,Munkidori,"['Mun', 'ki', 'do', 'ri']",4,1,Retainer Pokemon,1.0,12.2,True,0.0,False,3,Slow,88,75,66,130,90,106,555,No Eggs Discovered,,Poison,Psychic,Toxic Chain,,Frisk,True,False,False,1,
953,Fezandipiti,"['Fe', 'zan', 'di', 'pi', 'ti']",5,1,Retainer Pokemon,1.4,30.1,True,0.0,False,3,Slow,88,91,82,70,125,99,555,No Eggs Discovered,,Poison,Fairy,Toxic Chain,,Technician,True,False,False,1,
954,Archaludon,"['Archa', 'lu', 'don']",3,1,Alloy Pokemon,2.0,60.0,True,50.0,True,10,Medium Fast,90,105,130,125,65,85,600,Mineral,Dragon,Steel,Dragon,Stamina,Sturdy,Stalwart,False,False,True,2,
955,Hydrapple,"['Hy', 'drap', 'ple']",3,1,Apple Hydra Pokemon,1.8,93.0,True,50.0,True,10,Erratic,106,80,110,120,80,44,540,Grass,Dragon,Grass,Dragon,Supersweet Syrup,Regenerator,Sticky Hold,False,False,True,3,
956,Gouging Fire,"['Gou', 'ging', 'Fi', 're']",4,1,Paradox Pokemon,3.5,590.0,False,0.0,False,10,Slow,105,115,121,65,93,91,590,No Eggs Discovered,,Fire,Dragon,Protosynthesis,,,False,False,False,1,
957,Raging Bolt,"['Ra', 'ging', 'Bolt']",3,1,Paradox Pokemon,5.2,480.0,False,0.0,False,10,Slow,125,73,91,137,89,75,590,No Eggs Discovered,,Electric,Dragon,Protosynthesis,,,False,False,False,1,
958,Iron Boulder,"['Iron', 'Boul', 'der']",3,1,Paradox Pokemon,1.5,162.5,False,0.0,False,10,Slow,90,120,80,68,108,124,590,No Eggs Discovered,,Rock,Psychic,Quark Drive,,,False,False,False,1,
959,Iron Crown,"['Iron', 'Crown']",2,1,Paradox Pokemon,1.6,156.0,False,0.0,False,10,Slow,90,72,100,122,108,98,590,No Eggs Discovered,,Steel,Psychic,Quark Drive,,,False,False,False,1,
960,Pecharunt,"['Pec', 'ha', 'runt']",3,1,Subjugation Pokemon,0.3,0.3,False,0.0,False,3,Slow,88,88,160,88,88,88,600,No Eggs Discovered,,Poison,Ghost,Poison Puppeteer,,,False,True,False,1,
